Time_h,Well,OD,blank_mean,Type,Concentration,Sample,Antibiotic,Lineage,OD_blanked,Plate,sample_group,replicate
63.96083333333333,D1,0.581,0.09333333333333334,sample,0.016,T2,TOB,evolved,0.48766666666666664,Plate1,T-lines,3
63.96083333333333,D2,0.549,0.09333333333333334,sample,0.047,T2,TOB,evolved,0.4556666666666667,Plate1,T-lines,3
63.96083333333333,D3,0.452,0.09333333333333334,sample,0.125,T2,TOB,evolved,0.3586666666666667,Plate1,T-lines,3
63.96083333333333,D4,0.414,0.09333333333333334,sample,0.38,T2,TOB,evolved,0.32066666666666666,Plate1,T-lines,3
63.96083333333333,D5,0.262,0.09333333333333334,sample,1,T2,TOB,evolved,0.1686666666666667,Plate1,T-lines,3
63.96083333333333,D6,0.095,0.09333333333333334,sample,3,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,3
63.96083333333333,D7,0.095,0.09333333333333334,sample,8,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,3
63.96083333333333,D8,0.096,0.09333333333333334,sample,16,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,3
63.96083333333333,D9,0.096,0.09333333333333334,sample,32,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,3
63.96083333333333,D10,0.096,0.09333333333333334,sample,64,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,3
63.96083333333333,D11,0.096,0.09333333333333334,sample,128,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,3
63.96083333333333,D12,0.096,0.09333333333333334,sample,256,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,3
63.96083333333333,E1,0.749,0.09333333333333334,sample,0.016,T2,TOB,ancestor,0.6556666666666666,Plate1,T-lines,1
63.96083333333333,E2,0.712,0.09333333333333334,sample,0.047,T2,TOB,ancestor,0.6186666666666666,Plate1,T-lines,1
63.96083333333333,E3,0.56,0.09333333333333334,sample,0.125,T2,TOB,ancestor,0.46666666666666673,Plate1,T-lines,1
63.96083333333333,E4,0.096,0.09333333333333334,sample,0.38,T2,TOB,ancestor,0.0026666666666666644,Plate1,T-lines,1
